MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
20,70.0,10552,0,0,4,4,1959,3,4,4,3,5,1018.0,0.0,1398.0,2,4,1700,0,0,1700,0.0,1.0,1,1,4,1,2,6,6,2,1959.0,2,447.0,5,5,2,0,38,0,0,0,0,0,4,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,60.0,7313,3,0,8,4,2005,0,0,4,3,2,1153.0,0.0,1561.0,0,4,1561,0,0,1561,1.0,0.0,2,0,2,1,0,6,6,2,2005.0,0,556.0,5,5,2,203,47,0,0,0,0,0,8,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,108.0,13418,3,0,7,4,2004,2,0,4,0,6,0.0,0.0,1117.0,0,4,1132,1320,0,2452,0.0,0.0,3,1,4,1,2,9,6,2,2004.0,0,691.0,5,5,2,113,32,0,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
20,112.0,10859,3,0,4,4,1994,3,2,4,3,6,0.0,0.0,1097.0,0,4,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,6,3,1995.0,3,672.0,5,5,2,392,64,0,0,0,0,0,6,2009,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,74.0,8532,3,0,4,5,1954,3,4,4,3,5,1213.0,0.0,1297.0,2,4,1297,0,0,1297,0.0,1.0,1,0,3,1,3,5,6,5,1954.0,0,498.0,5,5,2,0,0,0,0,0,0,0,10,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,68.0,7922,3,0,4,6,1953,3,4,4,3,2,731.0,0.0,1057.0,4,4,1057,0,0,1057,1.0,0.0,1,0,3,1,2,5,6,3,1953.0,3,246.0,5,5,2,0,52,0,0,0,0,0,1,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
90,65.0,6040,3,0,3,4,1955,3,3,2,4,4,0.0,0.0,0.0,4,2,1152,0,0,1152,0.0,0.0,2,0,2,2,1,6,6,3,0.0,1,0.0,3,3,0,0,0,0,0,0,0,0,6,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20,84.0,8658,3,0,5,4,1965,3,4,4,3,5,643.0,0.0,1088.0,0,4,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,6,5,1965.0,2,440.0,5,5,2,0,138,0,0,0,0,0,12,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
20,115.0,16905,3,0,4,5,1959,3,4,4,1,1,967.0,0.0,1350.0,2,4,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,6,2,1959.0,2,308.0,5,5,1,0,104,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
85,70.66981132075472,9180,0,0,4,6,1983,3,2,4,0,0,747.0,93.0,840.0,2,4,884,0,0,884,1.0,0.0,1,0,2,1,2,5,6,3,1983.0,2,504.0,5,2,2,240,0,0,0,0,0,0,12,2007,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,71.33636363636364,9200,0,0,4,5,1975,3,2,4,0,3,280.0,491.0,938.0,4,4,938,0,0,938,1.0,0.0,1,0,3,1,3,5,6,3,1977.0,3,308.0,5,5,2,145,0,0,0,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,70.0,7945,3,0,4,5,1959,3,4,4,3,0,179.0,506.0,1150.0,0,0,1150,0,0,1150,1.0,0.0,1,0,3,1,3,6,6,3,1959.0,2,300.0,5,5,2,0,0,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
120,61.0,7658,3,0,8,4,2005,0,0,4,3,2,456.0,0.0,1752.0,0,4,1752,0,0,1752,1.0,0.0,2,0,2,1,0,6,6,2,2005.0,2,576.0,5,5,2,196,82,0,0,0,0,0,2,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,48.0,12822,0,0,6,4,2003,2,0,4,3,2,1351.0,0.0,1434.0,0,4,1518,631,0,2149,1.0,0.0,1,1,1,1,2,6,6,0,2003.0,2,670.0,5,5,2,168,43,0,0,198,0,0,8,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
20,84.0,11096,3,0,7,4,2006,2,2,4,0,2,24.0,0.0,1656.0,0,4,1656,0,0,1656,0.0,0.0,2,0,3,1,2,7,6,3,2006.0,2,826.0,5,5,2,0,146,0,0,0,0,0,7,2007,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
190,33.0,4456,3,0,3,4,1920,3,4,4,3,6,0.0,0.0,736.0,2,4,736,716,0,1452,0.0,0.0,2,0,2,3,3,8,6,3,0.0,1,0.0,3,3,0,0,0,102,0,0,0,0,6,2009,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20,66.0,7742,3,0,4,6,1966,3,4,4,3,1,763.0,0.0,955.0,0,4,955,0,0,955,1.0,0.0,1,0,3,1,3,6,6,3,1966.0,3,386.0,5,5,2,0,0,0,0,0,0,0,1,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,74.2072072072072,13869,1,0,5,5,1997,3,2,4,0,2,182.0,0.0,794.0,2,4,794,676,0,1470,0.0,1.0,2,0,3,1,3,6,6,3,1997.0,0,388.0,5,5,2,0,75,0,0,0,0,0,7,2007,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,52.0,6240,3,0,5,5,1934,3,4,4,3,6,0.0,0.0,816.0,4,4,816,0,360,1176,0.0,0.0,1,0,3,1,3,6,6,2,1985.0,3,528.0,5,5,2,112,0,0,0,0,0,400,9,2006,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
90,110.0,8472,1,1,4,4,1963,1,2,4,1,3,104.0,712.0,816.0,4,4,816,0,0,816,1.0,0.0,1,0,2,1,3,5,6,3,1963.0,3,516.0,5,5,2,106,0,0,0,0,0,0,5,2010,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,68.0,50271,0,0,8,4,1981,2,0,4,1,2,1810.0,0.0,1842.0,2,4,1842,0,0,1842,2.0,0.0,0,1,0,1,2,5,6,2,1981.0,0,894.0,5,5,2,857,72,0,0,0,0,0,11,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
80,60.0,7134,3,1,4,4,1955,3,4,4,3,0,384.0,0.0,384.0,4,4,1360,0,0,1360,0.0,0.0,1,0,3,1,3,6,2,5,1962.0,3,572.0,5,5,2,0,50,0,0,0,0,0,2,2007,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,100.0,10175,0,0,5,4,1964,3,4,4,3,1,490.0,0.0,1425.0,2,4,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,6,2,1964.0,2,576.0,5,5,2,0,0,0,407,0,0,0,7,2008,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
160,24.0,2645,3,0,7,4,1999,2,2,4,3,2,649.0,0.0,970.0,0,4,983,756,0,1739,1.0,0.0,2,1,3,1,2,7,6,3,1999.0,0,480.0,5,5,2,115,0,0,0,0,0,0,8,2009,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
60,89.0,11645,0,0,6,4,2004,2,2,4,3,6,0.0,0.0,860.0,0,4,860,860,0,1720,0.0,0.0,2,1,3,1,2,7,6,3,2004.0,2,565.0,5,5,2,0,70,0,0,0,0,0,8,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,66.0,13682,1,0,9,4,2006,0,0,4,1,6,0.0,0.0,1410.0,0,4,1426,1519,0,2945,0.0,0.0,3,1,3,1,2,10,6,2,2006.0,0,641.0,5,5,2,192,0,37,0,0,0,0,10,2006,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20,60.0,7200,3,0,4,6,1972,3,4,4,0,0,632.0,0.0,780.0,0,4,780,0,0,780,0.0,0.0,1,0,2,1,3,4,6,3,1973.0,3,352.0,5,5,2,196,0,0,0,0,0,0,1,2008,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20,63.0,13072,3,0,5,4,2004,3,2,4,3,0,941.0,0.0,1158.0,0,4,1158,0,0,1158,1.0,0.0,1,1,3,1,2,5,6,3,2006.0,3,576.0,5,5,2,0,50,0,0,0,0,0,5,2006,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
75,60.0,7200,3,0,4,6,1920,3,4,0,3,6,0.0,0.0,530.0,4,4,581,530,0,1111,0.0,0.0,1,0,3,1,1,6,6,3,1935.0,3,288.0,5,5,0,0,0,144,0,0,0,0,3,2007,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120,44.0,6442,0,0,7,4,2006,2,2,1,2,2,24.0,0.0,1370.0,0,4,1370,0,0,1370,0.0,0.0,2,0,2,1,2,6,6,2,2006.0,2,484.0,5,5,2,120,49,0,0,0,0,0,10,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
70,50.0,10300,0,0,6,5,1921,3,4,4,3,6,0.0,0.0,576.0,2,4,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,6,3,1990.0,3,480.0,5,5,2,12,11,64,0,0,0,0,4,2010,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
60,71.33636363636364,9375,3,0,6,4,1997,3,2,4,3,2,739.0,0.0,1057.0,0,4,1057,977,0,2034,1.0,0.0,2,1,3,1,2,8,6,3,1998.0,2,645.0,5,5,2,576,36,0,0,0,0,0,2,2009,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
60,76.0,9591,3,0,7,4,2004,2,0,4,0,6,0.0,0.0,1143.0,0,4,1143,1330,0,2473,0.0,0.0,2,1,4,1,2,9,6,2,2004.0,2,852.0,5,5,2,192,151,0,0,0,0,0,10,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
20,75.21066666666667,19900,3,0,6,4,1970,3,2,4,1,2,912.0,0.0,1947.0,4,4,2207,0,0,2207,1.0,0.0,2,0,3,1,3,7,2,2,1970.0,2,576.0,5,5,2,301,0,0,0,0,0,0,7,2010,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,72.0,10665,0,0,6,4,2003,2,2,4,0,2,1013.0,0.0,1453.0,0,4,1479,0,0,1479,1.0,0.0,2,0,3,1,2,7,6,3,2003.0,2,558.0,5,5,2,144,29,0,0,0,0,0,6,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
30,47.0,4608,3,0,3,5,1945,3,4,4,3,6,0.0,0.0,747.0,4,4,747,0,0,747,0.0,0.0,1,0,2,1,3,4,6,3,1945.0,3,220.0,5,5,2,0,0,0,0,0,0,0,6,2010,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50,81.0,15593,3,0,6,3,1953,2,4,4,3,1,603.0,0.0,1304.0,4,4,1304,983,0,2287,0.0,0.0,2,0,3,1,3,7,6,5,1953.0,0,667.0,5,5,2,0,21,114,0,0,0,0,7,2006,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,95.0,13651,0,0,6,5,1973,3,2,4,1,0,1880.0,0.0,2223.0,0,4,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,6,2,1973.0,0,516.0,5,5,2,300,0,0,0,0,0,0,2,2007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
